$GPGGA,005742.00,2428.78176071,N,11805.51715990,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,005743.00,2428.78683079,N,11805.53263953,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,005744.00,2428.79190072,N,11805.54811924,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,005745.00,2428.79696849,N,11805.56359979,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,005746.00,2428.80200654,N,11805.57909192,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,005747.00,2428.80700005,N,11805.59460128,E,1,05,2.87,+0.00,M,00.000,M,,*40
$GPGGA,005748.00,2428.81198876,N,11805.61011249,E,1,05,2.87,+0.00,M,00.000,M,,*48
$GPGGA,005749.00,2428.81697714,N,11805.62562385,E,1,05,2.87,+0.00,M,00.000,M,,*49
$GPGGA,005750.00,2428.82196532,N,11805.64113528,E,1,05,2.87,+0.00,M,00.000,M,,*47
$GPGGA,005751.00,2428.82695103,N,11805.65664768,E,1,05,2.87,+0.00,M,00.000,M,,*44
$GPGGA,005752.00,2428.83189688,N,11805.67217527,E,1,05,2.87,+0.00,M,00.000,M,,*43
$GPGGA,005753.00,2428.83647672,N,11805.68783532,E,1,05,2.87,+0.00,M,00.000,M,,*41
$GPGGA,005754.00,2428.84081847,N,11805.70357719,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,005755.00,2428.84514324,N,11805.71932466,E,1,05,2.87,+0.00,M,00.000,M,,*4F
$GPGGA,005756.00,2428.84946661,N,11805.73507259,E,1,05,2.87,+0.00,M,00.000,M,,*41
$GPGGA,005757.00,2428.85378434,N,11805.75082239,E,1,05,2.87,+0.00,M,00.000,M,,*4C
$GPGGA,005758.00,2428.85807350,N,11805.76658151,E,1,05,2.87,+0.00,M,00.000,M,,*4A
$GPGGA,005759.00,2428.86235417,N,11805.78234339,E,1,05,2.87,+0.00,M,00.000,M,,*4B
$GPGGA,005800.00,2428.86663429,N,11805.79810546,E,1,05,2.87,-0.01,M,00.000,M,,*46
$GPGGA,005801.00,2428.87091435,N,11805.81386756,E,1,05,2.87,-0.01,M,00.000,M,,*40
$GPGGA,005802.00,2428.87519439,N,11805.82962968,E,1,05,2.87,-0.01,M,00.000,M,,*4A
$GPGGA,005803.00,2428.87947440,N,11805.84539182,E,1,05,2.87,-0.01,M,00.000,M,,*4A
$GPGGA,005804.00,2428.88375437,N,11805.86115397,E,1,05,2.87,-0.01,M,00.000,M,,*47
$GPGGA,005805.00,2428.88803433,N,11805.87691615,E,1,05,2.87,-0.01,M,00.000,M,,*4D
$GPGGA,005806.00,2428.89231425,N,11805.89267834,E,1,05,2.87,-0.01,M,00.000,M,,*4D
$GPGGA,005807.00,2428.89659415,N,11805.90844054,E,1,05,2.87,-0.02,M,00.000,M,,*4B
$GPGGA,005808.00,2428.90087402,N,11805.92420277,E,1,05,2.87,-0.02,M,00.000,M,,*40
$GPGGA,005809.00,2428.90515386,N,11805.93996501,E,1,05,2.87,-0.02,M,00.000,M,,*43
$GPGGA,005810.00,2428.90943367,N,11805.95572727,E,1,05,2.87,-0.02,M,00.000,M,,*4D
$GPGGA,005811.00,2428.91371346,N,11805.97148955,E,1,05,2.87,-0.02,M,00.000,M,,*41
$GPGGA,005812.00,2428.91799322,N,11805.98725185,E,1,05,2.87,-0.02,M,00.000,M,,*45
$GPGGA,005813.00,2428.92227295,N,11806.00301416,E,1,05,2.87,-0.02,M,00.000,M,,*45
$GPGGA,005814.00,2428.92655266,N,11806.01877650,E,1,05,2.87,-0.02,M,00.000,M,,*44
$GPGGA,005815.00,2428.93083234,N,11806.03453885,E,1,05,2.87,-0.02,M,00.000,M,,*40
